date;JPY;AUD;INR
30/08/2016;0,010152371;0,007958657;-0,002180226
29/08/2016;0,000785238;-0,000660808;0,001752152
26/08/2016;0,012946764;0,007113717;5,52E-05
25/08/2016;0,000796099;-0,000656556;-0,000670866
24/08/2016;0,002092781;0,000262674;0,000615689
23/08/2016;-0,000897442;0,001443475;-0,001899514
22/08/2016;0,001096983;0,000131122;0,001880128
19/08/2016;0,003298189;0,007705909;0,003734971
18/08/2016;-0,003896693;-0,004041463;0,000673779
17/08/2016;-0,000299118;0,005211738;0
16/08/2016;-0,009426076;-0,002732775;-0,001833113
15/08/2016;-0,000394945;-0,00287094;0
12/08/2016;-0,006494168;0,006123399;0,000653549
11/08/2016;0,00659289;0,000519413;0,001928739
10/08/2016;-0,00580796;-0,00390219;-0,001909291
9/08/2016;-0,005579225;-0,002871315;-3,74E-05
8/08/2016;0,006168326;-0,004191231;0,001029777
5/08/2016;0,005910183;0,00118056;-0,00213172
4/08/2016;-0,00019757;-0,005257636;-0,001102223
3/08/2016;0,003463121;0,002763705;0,0037762
2/08/2016;-0,014758237;-0,00964022;-5,54E-05
1/08/2016;0,003228176;0,007930256;-0,003758079
29/07/2016;-0,030967603;-0,012318852;-0,000596881
28/07/2016;-0,001234158;-0,001600641;-0,00165895
27/07/2016;0,007045635;0,001467352;-0,001914876
26/07/2016;-0,010928032;-0,004274653;-0,001169142
25/07/2016;-0,003019725;-0,001071524;0,004052522
22/07/2016;0,00292522;0,004412657;-0,001433053
21/07/2016;-0,010060731;-0,002270755;-0,000297674
20/07/2016;0,007229739;0,003470835;0,001340233
19/07/2016;-0,000376861;0,011527123;-0,001303029
18/07/2016;0,012130551;-0,001714022;0,00186199
15/07/2016;-0,004471301;0,007100622;0,002313693
14/07/2016;0,008196767;-0,003149609;-0,002090021
13/07/2016;-0,001912229;0,001969668;-0,00191748
12/07/2016;0,018218249;-0,012009382;0,000725141
11/07/2016;0,022229695;0,004900348;-0,003494297
8/07/2016;-0,002285034;-0,011961865;-0,000390305
7/07/2016;-0,005443133;0,005467045;-0,000870589
6/07/2016;-0,004136714;-0,00760866;0
5/07/2016;-0,008027454;0,009999417;0,002820667
4/07/2016;0,000390092;-0,005320577;-0,000854463
1/07/2016;-0,006610952;-0,006288067;-0,003003395
30/06/2016;0,003591714;0;-0,00236669
29/06/2016;0,000778286;-0,008761935;-0,003981132
28/06/2016;0,00732604;-0,007610801;0,000147167
27/06/2016;-0,00215454;0,018383865;-0,000350222
24/06/2016;-0,037820037;0,019497932;0,010612427
23/06/2016;0,016621934;-0,014820967;-0,003394909
22/06/2016;-0,003251103;-0,006822313;-0,000148181
21/06/2016;0,007762749;0,000939156;0,002633484
20/06/2016;-0,002114369;-0,00943149;0,003385483
17/06/2016;-0,000959601;-0,00325424;-0,002846062
16/06/2016;-0,01664565;0,005958041;0,001840381
15/06/2016;-0,000942863;-0,006637342;-0,00167389
14/06/2016;-0,001412629;0,003933542;0,00186005
13/06/2016;-0,0066595;-0,00189702;0,005695366
10/06/2016;-0,001214556;0,00783576;0,000579868
9/06/2016;0,001027605;0,00536842;0,001031707
8/06/2016;-0,003545441;-0,001607502;-0,001855708
7/06/2016;-0,001768018;-0,012546539;-0,003027983
6/06/2016;0,009622196;0,00013575;-0,004208964
3/06/2016;-0,021727874;-0,018909854;-0,000445931
2/06/2016;-0,006135269;0,003865806;-0,002412009
1/06/2016;-0,010805026;-0,003174387;0,00285794
31/05/2016;-0,003515893;-0,00707501;0,001358341
30/05/2016;0,007316114;-0,000139227;0,001992494
27/05/2016;0,00499842;0,006107737;-0,002123499
26/05/2016;-0,003909985;-0,003882423;-0,002341791
25/05/2016;0,001816696;-0,002086087;-0,006218097
24/05/2016;0,006842156;0,005691693;0,003826958
23/05/2016;-0,008295777;-0,000276893;0,000721783
20/05/2016;0,00172641;0,00083045;0,001186812
19/05/2016;-0,002089485;0,000138341;0,005693992
18/05/2016;0,009574687;0,013192441;0,001643509
17/05/2016;0,001008388;-0,004926793;0,001047277
16/05/2016;0,003675461;-0,002472529;0,000449169
13/05/2016;-0,003583739;0,007399321;0,002248877
12/05/2016;0,005611016;0,006802747;0,000900969
11/05/2016;-0,007901548;-0,001628444;-0,001706648
10/05/2016;0,008732074;-0,006403728;0,001443781
9/05/2016;0,011140108;0,006811087;0,000413107
6/05/2016;-0,001306092;0,013350613;0
5/05/2016;0,002333506;-0,001072242;0
4/05/2016;0,003838776;0,003747829;0,001917546
3/05/2016;0,001783954;0,024024387;-0,0004139
2/05/2016;-0,000845428;-0,008382498;0,001882743
29/04/2016;-0,015004242;0,002889416;-0,002879914
28/04/2016;-0,030516555;-0,004468987;0,00103479
27/04/2016;0,001346681;0,020600468;-0,00109041
26/04/2016;0,00098872;-0,004397317;-0,001389489
25/04/2016;-0,005291729;-0,000907735;0,002010501
22/04/2016;0,021062926;0,003884506;0,001353126
21/04/2016;-0,003465576;0,007210951;0,002601515
20/04/2016;0,005752127;0,002434806;-0,004988946
19/04/2016;0,003577493;-0,00809617;0
18/04/2016;0,000551521;-0,003231021;-0,001388915
15/04/2016;-0,00586727;-0,003891055;0
14/04/2016;0,000548597;-0,005473039;0
13/04/2016;0,007343525;0,004042517;0,003306533
12/04/2016;0,005543251;-0,011650109;-9,33E-05
11/04/2016;-0,001203648;-0,005148186;-0,000546281
8/04/2016;-0,001294618;-0,006772485;0
7/04/2016;-0,014495667;0,012447195;-0,002891966
6/04/2016;-0,004997058;-0,007396679;0,002967194
5/04/2016;-0,009022075;0,008185945;0,003862254
4/04/2016;-0,003138594;0,00942292;-0,000622104
1/04/2016;-0,007848074;-0,002608584;0
31/03/2016;0,001244445;0,001826723;-0,002073399
30/03/2016;-0,002398615;-0,005752402;-0,002332143
29/03/2016;-0,00663279;-0,010809491;-0,000450755
28/03/2016;0,003266678;-0,005049174;-0,000993948
25/03/2016;0,001593062;0,002793484;0
24/03/2016;0,004616485;0,000531209;0
23/03/2016;8,90E-05;0,011878192;-0,001256785
22/03/2016;0,003744655;-0,00578949;0,002776633
21/03/2016;0,003579422;0,003951013;0,000431445
18/03/2016;0,001435364;0,005374595;-0,003582708
17/03/2016;-0,010448856;-0,012630085;-0,007314557
16/03/2016;-0,005493059;-0,012791647;-0,002246304
15/03/2016;-0,005638781;0,007747835;0,004181692
14/03/2016;-0,00035137;0,006631324;0,000763275
11/03/2016;0,005901801;-0,014781546;-0,000204293
10/03/2016;-0,001412554;0,004283808;-0,002196862
9/03/2016;0,006461057;-0,006298178;-0,001951528
8/03/2016;-0,007431032;0,00402469;0,003738439
7/03/2016;-0,00246479;-0,00402469;0
4/03/2016;0,000439696;-0,011764046;-0,003644888
3/03/2016;0,001848836;-0,007783203;-0,00307664
2/03/2016;-0,004659554;-0,01658642;-0,004689384
1/03/2016;0,011645478;-0,004749939;-0,008144742
29/02/2016;-0,011557762;-0,002102755;-0,003101004
26/02/2016;0,00881063;0,0153185;-0,001055793
25/02/2016;0,007283095;-0,005543251;0,002076239
24/02/2016;0,000713394;0,000833449;-0,000364564
23/02/2016;-0,007288273;0,003465247;-0,000255116
22/02/2016;0,002571493;-0,010991415;0,001987251
19/02/2016;-0,00540135;0,001258301;0
18/02/2016;-0,007565797;0,003904621;1,90E-05
17/02/2016;0,000262962;-0,010352639;0,001242236
16/02/2016;-0,004635509;0,00392983;0,004727275
15/02/2016;0,01185004;-0,003789212;-0,002567961
12/02/2016;0,007355907;-0,000421911;-0,000952137
11/02/2016;-0,008238519;-0,001971276;0,006536691
10/02/2016;-0,015407816;-0,003529831;-0,000717449
9/02/2016;-0,006408058;0,00240164;-0,000534438
8/02/2016;-0,008765955;-0,002826058;0,004240654
5/02/2016;0,000770383;0,018783844;0,001257211
4/02/2016;-0,009544985;-0,00445373;-0,007446215
3/02/2016;-0,017404904;-0,01830006;0,001342117
2/02/2016;-0,008466186;0,010598559;0,002079205
1/02/2016;-0,001239004;-0,004225954;0,000700422
29/01/2016;0,019337159;0;-0,006359497
28/01/2016;0,001178948;-0,008078848;0,002568337
27/01/2016;0,002193168;-0,003135692;0,003146753
26/01/2016;0,001013856;-0,007163354;0
25/01/2016;-0,004049272;0,006734997;0,003044304
22/01/2016;0,009134028;-0,000428541;-0,005823613
21/01/2016;0,006478032;-0,013087121;0,000882418
20/01/2016;-0,005968131;0,000144749;0,004700207
19/01/2016;0,00272387;-0,006243214;-0,000498055
18/01/2016;0,002902264;-0,000291333;0,00110877
15/01/2016;-0,00918999;0,017474631;0,004596005
14/01/2016;0,003223894;-0,004304167;0,00659724
13/01/2016;0,000254961;0,004447321;-0,000279681
12/01/2016;-0,00093454;0,001287462;0,000878192
11/01/2016;0,004254963;-0,006022387;0,002660224
8/01/2016;-0,003490405;0,008449746;-0,004342624
7/01/2016;-0,006775667;0,008520358;0,001438464
6/01/2016;-0,004967804;0,012506311;0,003485105
5/01/2016;-0,003186586;0,004180608;-0,000280757
4/01/2016;-0,009250451;0,015454979;0,007080475
1/01/2016;0,002741207;-0,002330524;-0,000131521
31/12/2015;-0,002492317;0,00013724;-0,003527963
30/12/2015;0,000497967;0,001234314;-0,000112967
29/12/2015;0,000498215;-0,006462724;0,002979055
28/12/2015;0,000581564;0,004267334;-0,000188811
25/12/2015;-0,000830703;-0,002337896;0
24/12/2015;-0,004060499;-0,004000833;0
23/12/2015;-0,001239721;0,000276434;-0,001810775
22/12/2015;-0,000990671;-0,006377396;-0,000339156
21/12/2015;0,000247576;-0,001949047;-0,000753267
18/12/2015;-0,01148872;-0,006571153;-0,000281576
17/12/2015;0,00285983;0,014482916;-0,004563413
16/12/2015;0,004346228;-0,005684591;-0,003122882
15/12/2015;0,005356199;0,006928114;-0,002481467
14/12/2015;0,000165262;-0,007345331;0,003097191
11/12/2015;-0,004534781;0,012716135;0,002582095
10/12/2015;0,000987654;-0,007167501;-0,001796946
9/12/2015;-0,012194774;-0,001938522;0
8/12/2015;-0,003572882;0,007181359;0,001572151
7/12/2015;0,002109705;0,009859042;0,000712024
4/12/2015;0,004069678;0,00027248;0,000430458
3/12/2015;-0,005125087;-0,004368608;0,000807421
2/12/2015;0,003006788;0,001913615;0,001634847
1/12/2015;-0,001951379;-0,013196068;-0,002572775
30/11/2015;0,002521249;-0,004715681;-0,001368546
27/11/2015;0,00187472;0,004438903;0,00290721
26/11/2015;-0,001386002;0,003730059;0,003612014
25/11/2015;0,001712399;0,000689227;0
24/11/2015;-0,002526798;-0,008997223;-0,002296645
23/11/2015;0,00024425;0,006513778;0,004258613
20/11/2015;-0,00048844;-0,00623573;0,00015108
19/11/2015;-0,006247231;-0,011604464;-0,001660628
18/11/2015;0,001537901;0;0,003929575
17/11/2015;0,002189516;-0,002111636;0,000605923
16/11/2015;0,004638114;0,004359144;-0,001571611
13/11/2015;0;-0,000140321;-0,003227824
12/11/2015;-0,002036909;-0,00902177;0
11/11/2015;-0,002357629;-0,004257137;0
10/11/2015;-0,000243576;0,002130834;-0,002014181
9/11/2015;0,000405992;-0,000567779;0,010324583
6/11/2015;0,011270946;0,014238628;0,000284392
5/11/2015;0,001479533;0,000699643;0,003962514
4/11/2015;0,004121338;0,005162202;-0,002592651
3/11/2015;0,002563786;-0,005442;0,001066748
2/11/2015;0,001159997;-0,001260063;0,004891106
30/10/2015;-0,004219241;-0,009006534;-0,000612698
29/10/2015;0,000330278;0,005779141;0,00579734
28/10/2015;0,005216323;0,010903099;-0,000577401
27/10/2015;-0,005298903;0,007755197;0
26/10/2015;-0,003050668;-0,004562746;0,002118767
23/10/2015;0,006442044;-0,001109262;-0,004616991
22/10/2015;0,006317035;0,000277431;0
21/10/2015;0,000750719;0,006910878;0,001095375
20/10/2015;0,002841148;-0,00165426;0,003868751
19/10/2015;0,000502218;0,002205073;-0,000154297
16/10/2015;0,00453135;0,00890844;-0,000134219
15/10/2015;0,000588903;-0,003964733;-0,003331188
14/10/2015;-0,007712336;-0,007562772;-0,002226916
13/10/2015;-0,002418784;0,016020059;0,006657071
12/10/2015;-0,001914195;-0,0035379;0,000270296
9/10/2015;0,002830976;-0,010413906;-0,00537212
8/10/2015;-0,000666833;-0,007188309;0,001825471
7/10/2015;-0,001831502;-0,005843901;-0,006902927
6/10/2015;-0,001911173;-0,011650072;0,001759554
5/10/2015;0,004576286;-0,005379401;-0,003248928
2/10/2015;-0,000166778;-0,00213144;0
1/10/2015;0,000416997;-0,001708429;-0,001182281
30/09/2015;0,001168517;-0,004713284;-0,005549446
29/09/2015;-0,001502128;0,000572492;-0,001381806
28/09/2015;-0,005571508;0,004995372;-0,001645976
25/09/2015;0,004321456;0;0
24/09/2015;-0,001747452;-0,002994228;0,002535143
23/09/2015;0,001081396;0,012205658;0,001592478
22/09/2015;-0,003406592;0,006047413;0,00208923
21/09/2015;0,004822492;0,00796038;0,001065287
18/09/2015;-0,00025001;-0,002228103;-0,011863871
17/09/2015;-0,004655424;0,003340295;0
16/09/2015;0,001244865;-0,007671423;0,001412398
15/09/2015;0,001579057;-0,000560224;0,000527526
14/09/2015;-0,002989787;-0,006465237;-0,003160987
11/09/2015;-0,000248746;-0,002824063;0,001598813
10/09/2015;0,000995355;-0,007665048;0,000299592
9/09/2015;0,005742598;-0,000142501;-0,002011112
8/09/2015;0,004433484;-0,013342139;-0,004179241
7/09/2015;0,002434214;-0,002313477;0,005439285
4/09/2015;-0,00903545;0,015655616;0,003314058
3/09/2015;-0,002163062;0,003130338;0,000736944
2/09/2015;0,008010055;-0,002845357;-0,000339847
1/09/2015;-0,015461655;0,013303338;-0,003993977
31/08/2015;-0,003951598;0,008399881;0,004824918
28/08/2015;0,005602717;-0,000976358;0,001777509
27/08/2015;0,009213595;-0,006159034;-0,001494832
26/08/2015;0,009130953;0,00112265;0,000738059
25/08/2015;0,003540722;0,003639931;-0,008286924
24/08/2015;-0,030195682;0,022112565;0,012266388
21/08/2015;-0,011082252;0,002866309;0,004280595
20/08/2015;-0,003236249;0,001498128;0,004243844
19/08/2015;-0,004915203;-0,000953094;-0,000594244
18/08/2015;0,000160772;0,004213967;0
17/08/2015;0,000643345;0,000949088;0,004680794
14/08/2015;-0,000964863;-0,002578195;-0,001498703
13/08/2015;0,001769627;0,002578195;0,004792975
12/08/2015;-0,007379515;-0,010215985;0,009127287
11/08/2015;0,004003849;0,014813072;0,005231322
10/08/2015;0,003134169;0,000674263;0,000842691
7/08/2015;-0,004016392;-0,009753532;0,000802626
6/08/2015;-0,001041625;0,001360359;0,000156838
5/08/2015;0,0039318;0,003257332;5,80E-05
4/08/2015;0,002817924;-0,01281894;-0,004576087
3/08/2015;0,001129397;0,00301494;-0,001443284
31/07/2015;-0,002015886;-0,002054655;0,001482321
30/07/2015;0,001612383;0,000274198;0,002129021
29/07/2015;0,003070709;0,005877144;-0,00015647
28/07/2015;0,002512055;-0,009447595;-0,003981736
27/07/2015;-0,00453332;0,001786819;0,001988886
24/07/2015;-0,000968758;0,010110757;0,004303269
23/07/2015;-0,000322711;0,002850745;0,002944701
22/07/2015;0,000645526;0,005677225;0,00043262
21/07/2015;-0,003062543;-0,006355237;-0,001807892
20/07/2015;0,001449509;-0,000135658;0,003048581
17/07/2015;-0,000483403;0,004602066;-0,000650452
16/07/2015;0,003146306;-0,00351732;0,001436913
15/07/2015;0,002913095;0,009844325;0,000454191
14/07/2015;-0,000243082;-0,006056954;-0,001930465
13/07/2015;0,005280058;0,005251476;0,001851597
10/07/2015;0,011797613;0,000134291;0,000157741
9/07/2015;0,005205548;-0,002420007;-0,003249172
8/07/2015;-0,015046533;0,002956991;0,002145506
7/07/2015;-0,000244788;0,006554769;0,000867063
6/07/2015;-0,001793284;0,003061974;-0,000512447
3/07/2015;-0,00227772;0,014515958;-0,001181568
2/07/2015;-0,000812216;0,001570887;-0,001455347
1/07/2015;0,005454485;0,008077167;-0,000727665
30/06/2015;-0,000326477;-0,003639676;-0,003195139
29/06/2015;-0,010633649;-0,003130301;0,003333402
26/06/2015;0,001777922;0,010784227;0,000275011
25/06/2015;-0,001777922;-0,004403582;0,000432313
24/06/2015;-0,000726422;0,004145084;-0,000117922
23/06/2015;0,004609607;-0,001034661;0,001455347
22/06/2015;0,005364122;0,005677435;-0,000807389
19/06/2015;-0,002035251;0,003596202;-0,002650511
18/06/2015;-0,003815095;-0,006559931;-0,006022701
17/06/2015;0,000567284;0,000387072;-0,002103296
16/06/2015;-0,000486263;0,001804357;0,001323782
15/06/2015;0,000243102;-0,004517011;0,001598659
12/06/2015;-0,000243102;0,003099576;0,001405811
11/06/2015;0,006013834;0,000773395;0,002034111
10/06/2015;-0,01344041;-0,009060378;-0,00125225
9/06/2015;-0,001205643;0,001559049;-0,002538816
8/06/2015;-0,009115688;-0,01043987;0,005201725
5/06/2015;0,010160494;0,008490679;-0,003933904
4/06/2015;0,00088492;0,012795005;0,001544791
3/06/2015;0,001127396;-0,001928145;0,001291762
2/06/2015;-0,005303773;-0,021590122;0,001803427
1/06/2015;0,00498153;0,00511443;-0,001803427
29/05/2015;0,001612253;0,000523081;0,000274225
28/05/2015;0,002342394;0,010404568;-0,003480985
27/05/2015;0,004538831;0,000775996;0,000820264
26/05/2015;0,012589065;0,011440449;0,006410248
25/05/2015;0,000164541;-0,00012782;0,000766394
22/05/2015;0,004122357;0,009288189;-0,001887387
21/05/2015;-0,002557863;-0,002663117;-0,00290276
20/05/2015;0,005453658;0,005066509;0,002334097
19/05/2015;0,005816869;0,009556215;-0,000766084
18/05/2015;0,006186276;0,005366628;0,003300852
15/05/2015;0,000587174;0,005833091;-0,002201778
14/05/2015;0,000251752;0,003952086;-0,005561445
13/05/2015;-0,006024619;-0,017030681;-0,002476232
12/05/2015;-0,001750365;-0,010714163;0,004900665
11/05/2015;0,002668447;0,005182341;-0,001291156
8/05/2015;0,000167015;-0,003156768;-0,004720026
7/05/2015;0,002341138;0,007810571;0,010956441
6/05/2015;-0,003342808;-0,003393882;0,001575052
5/05/2015;-0,002250095;-0,013181433;0,000275889
4/05/2015;-0,000166472;0,001657212;0
1/05/2015;0,006429279;0,006854558;0
30/04/2015;0,003020137;0,012945571;0,001814883
29/04/2015;0,001345216;0,001746725;0,002570136
28/04/2015;-0,001513241;-0,020655646;-0,005409367
27/04/2015;0,000420115;-0,004336188;-0,001122426
24/04/2015;-0,004946147;-0,005896697;0,003724745
23/04/2015;-0,002755858;-0,002961439;0,007787359
22/04/2015;0,002003507;-0,005689916;-0,000337355
21/04/2015;0,004102999;0,001813942;-0,001012971
20/04/2015;0,002352152;0,007351552;0,00878022
17/04/2015;-0,001008743;0,002694901;0,000981783
16/04/2015;-0,001007726;-0,015628345;-0,001063554
15/04/2015;-0,002179929;-0,007316468;-0,00222131
14/04/2015;-0,006095289;-0,004863631;0
13/04/2015;-0,000748908;0,0121801;0,003044142
10/04/2015;-0,002990035;0,001300898;0,001183306
9/04/2015;0,003738943;-0,001040583;2,09E-05
8/04/2015;-0,001247868;-0,006659292;-0,000160643
7/04/2015;0,006171315;-0,005385892;0,001063934
6/04/2015;0,004779683;0,005385892;-0,004951637
3/04/2015;-0,006284322;-0,005385892;0
2/04/2015;-0,000334057;0,001053186;0
1/04/2015;-0,00308475;0,000920629;0
31/03/2015;0,000499584;0,006159511;-0,002915862
30/03/2015;0,007859572;0,012722488;0,004156681
27/03/2015;-0,000503525;0,009756175;-0,003976384
26/03/2015;-0,002513827;0,002169337;0,005339055
25/03/2015;-0,002257054;0,004070735;0,001404692
24/03/2015;0,000250532;0,000380783;-0,000441687
23/03/2015;-0,002585813;-0,013414446;-0,003107171
20/03/2015;-0,006145688;-0,016338538;-0,00079848
19/03/2015;0,005562719;0,016209912;-0,002776111
18/03/2015;-0,010435742;-0,020402241;-0,00035883
17/03/2015;0,000247209;0,003015012;-0,001513643
16/03/2015;-0,000494356;-0,000392747;-0,00246472
13/03/2015;0,000906506;0,009253895;0,007172489
12/03/2015;-0,001318283;-0,014636958;-0,00425073
11/03/2015;0,002638306;0,003941668;2,07E-05
10/03/2015;-0,000165098;0,009916574;0,003771039
9/03/2015;0,002644848;0,00181606;0,005912523
6/03/2015;0,005810109;0,00851728;0
5/03/2015;0,003752976;0,004487475;-0,001406329
4/03/2015;-0,000417694;0;0,005556465
3/03/2015;-0,003335282;-0,006545618;0,000746433
2/03/2015;0,004170844;0,005393618;0,000425166
27/02/2015;0,001840697;-0,001025115;0,00143688
26/02/2015;0,00461662;0,011092101;-0,003415679
25/02/2015;-0,000925031;-0,007125619;-0,003785138
24/02/2015;0,001345782;-0,003710105;-0,001806975
23/02/2015;-0,001849984;0,005113793;0,001525676
20/02/2015;0,000672325;-0,006396338;-0,001947636
19/02/2015;0,001346008;0,00243543;0
18/02/2015;-0,003864901;0,001023673;0,002872203
17/02/2015;0,00647796;-0,005900479;0
16/02/2015;-0,002276273;-0,001416157;-0,000522687
13/02/2015;-0,003026993;-0,003484549;-0,001787934
12/02/2015;-0,011270312;-0,002200221;0,000823691
11/02/2015;0,008587322;0,006843593;0,000803471
10/02/2015;0,006636728;0,003981255;0,000562814
9/02/2015;-0,004037691;-0,000769329;0,007527051
6/02/2015;0,013437768;0,000256509;-0,000586502
5/02/2015;0,002129382;-0,005787425;-0,000283407
4/02/2015;-0,002469663;0,00514603;0,001336763
3/02/2015;0;0,00128238;-0,002146054
2/02/2015;0,000680677;-0,005268242;-0,0010511
30/01/2015;-0,006786013;0;-4,04E-05
29/01/2015;0,006360535;0,016229351;0,007543533
28/01/2015;-0,002803621;0,006065986;-6,02E-05
27/01/2015;-0,004993029;-0,00151305;-0,000387461
26/01/2015;0,005841781;-0,001641725;0
23/01/2015;-0,006094999;0,014305678;-0,004344567
22/01/2015;0,004398214;0,007324221;0,001094513
21/01/2015;-0,007179388;0,010703184;-0,001113961
20/01/2015;0,010660901;0,004761042;0
19/01/2015;0,000425405;0,001460387;-0,002650997
16/01/2015;0,011468801;-0,000729927;-0,00328859
15/01/2015;-0,009935842;-0,008187252;-0,001850919
14/01/2015;-0,005100751;0,001961266;0,000683636
13/01/2015;-0,003555108;-0,001102739;0,000181846
12/01/2015;-0,001266625;0,005745386;-0,003053192
9/01/2015;-0,009741427;-0,009922296;-0,005560126
8/01/2015;0,003348404;-0,005431442;-0,007985898
7/01/2015;0,007321724;0,000618697;-0,006272334
6/01/2015;-0,010502974;-0,000123709;0,002422216
5/01/2015;-0,007162519;0,000742023;0,001952434
2/01/2015;0,006327027;0,011553718;-0,000947493
1/01/2015;-0,000334001;-0,000978115;0,004944728
31/12/2014;0,002507733;0,000978115;-0,005318741
30/12/2014;-0,009910554;-0,006251936;-0,004664178
29/12/2014;0,002987802;-0,001353596;0,00167081
26/12/2014;0,001747016;-0,000246305;0,000667217
25/12/2014;-0,003408008;-0,001109126;0
24/12/2014;-0,001492538;-0,000616713;0,003766156
23/12/2014;0,005316952;0,003694585;0,000671764
22/12/2014;0,004591951;-0,000614817;-0,000889793
19/12/2014;0,005538321;0,004295803;0,002987018
18/12/2014;0,001600068;-0,005157182;-0,008048333
17/12/2014;0,019059541;0,011627326;0,001277093
16/12/2014;-0,012039594;-0,000852152;0,009468477
15/12/2014;-0,007862407;0,004374779;0,010260185
12/12/2014;0,00084246;0,00302682;-0,000722051
11/12/2014;0,007019947;0,005545524;0,005205602
10/12/2014;-0,015747031;-0,003010056;0,002159654
9/12/2014;-0,008320208;0,000120576;0,000848673
8/12/2014;-0,006359716;0,002649008;0,000647092
5/12/2014;0,013928264;0,008024476;-0,002303357
4/12/2014;-8,35E-05;0,002620921;0,000403714
3/12/2014;0,004853566;0,004747783;0,000444274
2/12/2014;0,006817921;0,005432229;-0,002240358
1/12/2014;-0,001940683;0,001765018;-0,000159603
28/11/2014;0,007785433;0,00457452;0,002561565
27/11/2014;-0,000169895;0,000351021;0,000404122
26/11/2014;-0,002036488;-0,002107976;-0,000282903
25/11/2014;-0,002539791;0,010263678;-0,000786856
24/11/2014;0,004066768;0,006015752;0,002283106
21/11/2014;-0,003559326;-0,005783706;-0,002890194
20/11/2014;0,002032349;-0,000232045;-0,000159784
19/11/2014;0,009453718;0,011766199;0,003514675
18/11/2014;0,001798639;-0,001377095;0,000142529
17/11/2014;0,003090927;0,004811557;0,000262436
14/11/2014;0,004481607;-0,003090485;0,002535563
13/11/2014;0,002421518;-0,000458663;0,000996192
12/11/2014;-0,002507893;-0,003792018;-0,00089548
11/11/2014;0,007977843;-0,007395458;0,000874343
10/11/2014;0,002266191;0,001738224;-0,002151979
7/11/2014;-0,005308746;-0,009071939;0,003616347
6/11/2014;0,004959767;0,004080924;0
5/11/2014;0,009113277;0,016617045;0
4/11/2014;-0,003953442;-0,006544601;0
3/11/2014;0,015285008;0,013387694;0,000773726
31/10/2014;0,028079306;0,004196683;-0,001405294
30/10/2014;0,002934436;-0,004310352;0,00156826
29/10/2014;0,006726586;0,006684441;0,000428727
28/10/2014;0,003148442;-0,006116227;0,00042728
27/10/2014;-0,003148442;-0,001023018;0,000285499
24/10/2014;-0,001016495;-0,003531761;0
23/10/2014;0,010491717;0,001938317;0
22/10/2014;0,001307556;0;-0,000530147
21/10/2014;0,000467399;0,000569379;-0,000652103
20/10/2014;0,000654726;-0,004564134;-0,001343621
17/10/2014;0,005159244;0,001371429;-0,006550497
16/10/2014;0,003863373;0,008302578;0,00691676
15/10/2014;-0,010611923;-0,013225595;0
14/10/2014;0,001776449;0,006748667;0,005141819
13/10/2014;-0,007458547;-0,009852296;-0,003756947
10/10/2014;-0,001670534;0,011105501;0,004575545
9/10/2014;-0,002223046;0,006581957;-0,005553301
8/10/2014;0,000462727;-0,002718316;-0,000162866
7/10/2014;-0,006918528;-0,006143364;-0,00333293
6/10/2014;-0,00896867;-0,010092986;0
3/10/2014;0,01228359;0,014647247;0
2/10/2014;-0,004325625;-0,007411242;0
1/10/2014;-0,006955277;0,001029454;-0,002391231
30/09/2014;0,001368926;-0,003320931;0,003731196
29/09/2014;0,00191965;0,005376665;0,006031726
26/09/2014;0,00495323;0,002506838;-0,003061164
25/09/2014;-0,002663117;0,011091105;0,006110407
24/09/2014;0,001376589;-0,005077585;0,000390424
23/09/2014;0,000459284;0,003726081;0,002094156
22/09/2014;-0,001835873;0,00584337;-0,000123307
19/09/2014;0,003214994;0,007256521;-0,000287657
18/09/2014;0,002948496;-0,003454235;-0,001149803
17/09/2014;0,011508248;0,014956242;-0,002377538
16/09/2014;-0,00055991;-0,007283996;-0,001472875
15/09/2014;-0,001398406;0,001107052;0,00804536
12/09/2014;0,002145023;0,006836503;-0,004462498
11/09/2014;0,002336777;0,006025765;-0,000388887
10/09/2014;0,006195458;0,00522934;0,005758489
9/09/2014;0,001602036;0,008439782;0,005128216
8/09/2014;0,008904947;0,010397221;-0,001844223
5/09/2014;-0,001711352;-0,003204104;0,000683937
4/09/2014;0,004570131;-0,00010698;-0,001985934
3/09/2014;-0,002858778;-0,00784065;-0,00330115
2/09/2014;0,007066492;0,006234568;0,002598743
1/09/2014;0,002494724;0,000749826;0,000206539
29/08/2014;0,003560949;0,001925546;0
28/08/2014;-0,001541426;-0,002139725;0,00105484
27/08/2014;-0,001731269;-0,003325648;0,000268021
26/08/2014;9,61E-05;-0,000967586;-0,002148761
25/08/2014;0,000961539;0,002148921;0,001528452
22/08/2014;0,000962464;-0,00150376;-0,003343035
21/08/2014;0,00086701;-0,001721356;0,00090688
20/08/2014;0,008128553;0,001613858;-0,001051904
19/08/2014;0,003406495;0,002469535;-0,001398078
18/08/2014;0,002049481;-0,000321768;0
15/08/2014;-0,000878863;-0,000321871;0
14/08/2014;0,000292869;-0,001503437;-0,007461149
13/08/2014;0,001563416;-0,003876391;0,002187816
12/08/2014;0,000684764;-0,000755491;-0,001450903
11/08/2014;0,001468932;0,0014026;0,000550997
8/08/2014;-0,000587832;-0,00043136;-0,001430002
